token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
186-0	PKP125	186	che	che	linguistic	none	_	Begin=298.162	_	_	_	_	_
186-1	PKP125	186	dimostra	dimostra	linguistic	none	_	_	_	_	_	_	_
186-2	PKP125	186	grande:	grande	linguistic	none	_	End=299.65	5x1	_	_	_	_
187-0	PKP125	187	((ride))	((ride))	nonverbalbehavior	none	_	Begin=302.502|End=303.295	_	_	_	_	_
188-0	PKP131	188	grande?	grande	linguistic	none	Intonation=Rising	Begin=302.738|End=303.211	_	_	_	_	_
189-0	PKP125	189	c(io)è	cioè	linguistic	none	_	Begin=305.714|End=306.093	_	_	1-3(0)	_	_
190-0	PKP125	190	vabbè	vabbè	linguistic	none	_	Begin=310.157	_	_	_	_	_
190-1	PKP125	190	ha	ha	linguistic	none	_	_	_	_	_	_	_
190-2	PKP125	190	organizzato	organizzato	linguistic	none	_	_	_	_	_	_	_
190-3	PKP125	190	una	una	linguistic	none	_	_	_	_	_	_	_
190-4	PKP125	190	cena	cena	linguistic	none	_	_	_	_	_	_	_
190-5	PKP125	190	a	a	linguistic	none	_	_	_	_	_	_	_
190-6	PKP125	190	casa	casa	linguistic	none	_	End=311.566	_	_	_	_	_
191-0	PKP125	191	#non	non	linguistic	some	_	Begin=311.601	_	_	_	_	_
191-1	PKP125	191	ce	ce	linguistic	some	_	_	_	_	_	_	_
191-2	PKP125	191	ne	ne	linguistic	some	_	_	_	_	_	_	_
191-3	PKP125	191	vo	vo	linguistic	some	_	_	_	_	_	_	_
191-4	PKP125	191	una	una	linguistic	some	_	_	_	_	_	_	_
191-5	PKP125	191	xx	x	unknown	some	_	_	_	_	_	_	_
191-6	PKP125	191	((ride))	((ride))	nonverbalbehavior	none	_	End=313.463	_	_	_	_	_
192-0	PKP131	192	((ride))	((ride))	nonverbalbehavior	none	_	Begin=312.706|End=313.386	_	_	_	_	_
193-0	PKP125	193	non	non	linguistic	none	_	Begin=314.024	_	_	_	_	_
193-1	PKP125	193	le	le	linguistic	none	_	_	_	_	_	_	_
193-2	PKP125	193	faccio	faccio	linguistic	none	_	_	_	_	_	_	_
193-3	PKP125	193	io	io	linguistic	none	_	_	_	_	_	_	_
193-4	PKP125	193	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
193-5	PKP125	193	le	le	linguistic	none	_	_	_	_	_	_	_
193-6	PKP125	193	fai	fai	linguistic	none	_	_	_	_	_	_	_
193-7	PKP125	193	lei	lei	linguistic	none	_	End=315.615	_	_	_	_	_
194-0	PKP131	194	comunque	comunque	linguistic	none	_	Begin=316.991	_	_	_	_	_
194-1	PKP131	194	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
194-2	PKP131	194	il	il	linguistic	none	_	_	_	_	_	_	_
194-3	PKP131	194	giorno	giorno	linguistic	none	_	_	_	_	_	_	_
194-4	PKP131	194	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
194-5	PKP131	194	è	è	linguistic	none	_	_	_	_	_	_	_
194-6	PKP131	194	dovuta	dovuta	linguistic	none	_	_	_	_	_	_	_
194-7	PKP131	194	anche	anche	linguistic	none	_	_	_	_	_	_	_
194-8	PKP131	194	andare	andare	linguistic	none	_	_	_	_	_	_	_
194-9	PKP131	194	a	a	linguistic	none	_	_	_	_	_	_	_
194-10	PKP131	194	pulire	pulire	linguistic	none	_	End=319.33	_	_	_	_	_
195-0	PKP131	195	xx	x	unknown	none	_	Begin=319.362	_	_	_	_	_
195-1	PKP131	195	che	che	linguistic	none	_	_	_	_	_	_	_
195-2	PKP131	195	no:n	non	linguistic	none	_	_	1x1	_	_	_	_
195-3	PKP131	195	ce	ce	linguistic	none	_	_	_	_	_	_	_
195-4	PKP131	195	la	la	linguistic	none	_	_	_	_	_	_	_
195-5	PKP131	195	faceva	faceva	linguistic	none	_	End=320.542	_	_	_	_	_
196-0	PKP125	196	mi	mi	linguistic	none	_	Begin=320.906	_	_	_	_	_
196-1	PKP125	196	sento	sento	linguistic	none	_	_	_	_	_	_	_
196-2	PKP125	196	male	male	linguistic	none	_	End=321.655	_	_	_	_	_
197-0	PKP125	197	sai	sai	linguistic	none	_	Begin=321.716	_	_	_	_	_
197-1	PKP125	197	pure	pure	linguistic	none	_	_	_	_	_	_	_
197-2	PKP125	197	che:	che	linguistic	none	_	_	2x1	_	_	_	_
197-3	PKP125	197	che	che	linguistic	none	_	_	_	_	_	_	_
197-4	PKP125	197	disastro	disastro	linguistic	none	_	_	_	_	_	_	_
197-5	PKP125	197	che	che	linguistic	none	_	_	_	_	_	_	_
197-6	PKP125	197	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
197-7	PKP125	197	combinat[o]	combinato	linguistic	none	_	End=323.679	_	_	_	8-9(14)	_
198-0	PKP131	198	[s]ì:	sì	linguistic	none	_	Begin=323.63|End=324.029	1x1	_	_	0-1(14)	BC
199-0	PKP131	199	hanno	hanno	linguistic	none	_	Begin=324.566	_	_	_	_	_
199-1	PKP131	199	smontato	smontato	linguistic	none	_	_	_	_	_	_	_
199-2	PKP131	199	anche	anche	linguistic	none	_	_	_	_	_	_	_
199-3	PKP131	199	i	i	linguistic	none	_	_	_	_	_	_	_
199-4	PKP131	199	mobili	mobili	linguistic	none	_	End=326.054	_	_	_	_	_
200-0	PKP131	200	>tipo	tipo	linguistic	none	_	Begin=326.101	_	Fast=0-4	_	_	_
200-1	PKP131	200	che	che	linguistic	none	_	_	_	Fast=0-3	_	_	_
200-2	PKP131	200	è	è	linguistic	none	_	_	_	Fast=0-1	_	_	_
200-3	PKP131	200	caduto<	caduto	linguistic	none	_	_	_	Fast=0-6	_	_	_
200-4	PKP131	200	un	un	linguistic	none	_	_	_	_	_	_	_
200-5	PKP131	200	piatto	piatto	linguistic	none	_	_	_	_	_	_	_
200-6	PKP131	200	in	in	linguistic	none	_	_	_	_	_	_	_
200-7	PKP131	200	testa	testa	linguistic	none	_	_	_	_	_	_	_
200-8	PKP131	200	a	a	linguistic	none	_	_	_	_	_	_	_
200-9	PKP131	200	mamma:	mamma	linguistic	none	_	End=327.867	4x1	_	_	_	_
201-0	PKP131	201	si	si	linguistic	none	_	Begin=328.443	_	_	_	_	_
201-1	PKP131	201	è	è	linguistic	none	_	_	_	_	_	_	_
201-2	PKP131	201	rotta	rotta	linguistic	none	_	_	_	_	_	_	_
201-3	PKP131	201	[un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	0-3(15)	_
201-4	PKP131	201	unghia:]	unghia	linguistic	none	_	End=329.466	5x1	_	_	0-6(15)	_
202-0	PKP125	202	[(ma:do]nna	madonna	linguistic	none	_	Begin=328.862	1x1	_	0-7(0)	0-4(15)	BC[2]
202-1	PKP125	202	mi)	mi	linguistic	none	_	End=329.778	_	_	0-2(0)	_	BC[2]
203-0	PKP131	203	non	non	linguistic	none	_	Begin=332.113	_	_	_	_	_
203-1	PKP131	203	ti	ti	linguistic	none	_	_	_	_	_	_	_
203-2	PKP131	203	dico	dico	linguistic	none	_	_	_	_	_	_	_
203-3	PKP131	203	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
203-4	PKP131	203	gli	gli	linguistic	none	_	_	_	_	_	_	_
203-5	PKP131	203	è	è	linguistic	none	_	_	_	_	_	_	_
203-6	PKP131	203	successo	successo	linguistic	none	_	_	_	_	_	_	_
203-7	PKP131	203	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
203-8	PKP131	203	a	a	linguistic	none	_	_	_	_	_	_	_
203-9	PKP131	203	federica	federica	linguistic	none	_	End=334.182	_	_	_	_	_
204-0	PKP125	204	ma	ma	linguistic	none	_	Begin=336.305	_	_	_	_	_
204-1	PKP125	204	è	è	linguistic	none	_	_	_	_	_	_	_
204-2	PKP125	204	troppo:	troppo	linguistic	none	_	_	5x1	_	_	_	_
204-3	PKP125	204	esagerata	esagerata	linguistic	none	_	End=338.004	_	_	_	_	_
205-0	PKP125	205	ma	ma	linguistic	none	_	Begin=341.399	_	_	_	_	_
205-1	PKP125	205	da	da	linguistic	none	_	_	_	_	_	_	_
205-2	PKP125	205	chi	chi	linguistic	none	_	_	_	_	_	_	_
205-3	PKP125	205	ha	ha	linguistic	none	_	_	_	_	_	_	_
205-4	PKP125	205	preso	preso	linguistic	none	_	_	_	_	_	_	_
205-5	PKP125	205	questa	questa	linguistic	none	_	_	_	_	_	_	_
205-6	PKP125	205	verve?	verve	linguistic	none	Intonation=Rising	End=343.007	_	_	_	_	_
206-0	PKP131	206	non	non	linguistic	none	_	Begin=343.945	_	_	_	_	_
206-1	PKP131	206	lo	lo	linguistic	none	_	_	_	_	_	_	_
206-2	PKP131	206	so	so	linguistic	none	_	End=344.354	_	_	_	_	_
207-0	PKP131	207	sicuramente	sicuramente	linguistic	none	_	Begin=346.374	_	_	_	_	_
207-1	PKP131	207	non	non	linguistic	none	_	_	_	_	_	_	_
207-2	PKP131	207	da	da	linguistic	none	_	_	_	_	_	_	_
207-3	PKP131	207	me	me	linguistic	none	_	End=347.399	_	_	_	_	_
208-0	PKP125	208	beh	beh	linguistic	none	_	Begin=348.66	_	_	_	_	BC[3]
208-1	PKP125	208	no	no	linguistic	none	_	End=349.004	_	_	_	_	BC[3]
209-0	PKP125	209	mi	mi	linguistic	none	_	Begin=350.645	_	_	_	_	_
209-1	PKP125	209	incute	incute	linguistic	none	_	_	_	_	_	_	_
209-2	PKP125	209	proprio	proprio	linguistic	none	_	End=351.305	_	_	_	_	_
210-0	PKP125	210	(però)	però	linguistic	none	_	Begin=356.669|End=356.965	_	_	0-4(0)	_	_
211-0	PKP125	211	potevano	potevano	linguistic	none	_	Begin=357.563	_	_	_	_	_
211-1	PKP125	211	farla	farla	linguistic	none	_	End=358.428	_	_	_	_	_
212-0	PKP125	212	>(que)sta<	questa	linguistic	none	_	Begin=359.359	_	Fast=0-6	0-3(0)	_	_
212-1	PKP125	212	[(fe:sta)]	festa	linguistic	none	_	End=360.47	1x1	_	0-5(1)	0-5(16)	_
213-0	PKP131	213	[io	io	linguistic	none	_	Begin=359.418	_	_	_	0-2(16)	_
213-1	PKP131	213	dico	dico	linguistic	none	_	_	_	_	_	0-4(16)	_
213-2	PKP131	213	che	che	linguistic	none	_	_	_	_	_	0-3(16)	_
213-3	PKP131	213	devono	devono	linguistic	none	_	_	_	_	_	0-6(16)	_
213-4	PKP131	213	(esplode]re)	esplodere	linguistic	none	_	End=360.615	_	_	0-9(0)	0-7(16)	_
214-0	PKP131	214	in	in	linguistic	none	_	Begin=362.532	_	_	_	_	_
214-1	PKP131	214	questo	questo	linguistic	none	_	_	_	_	_	_	_
214-2	PKP131	214	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
214-3	PKP131	214	che	che	linguistic	none	_	_	_	_	_	_	_
214-4	PKP131	214	è	è	linguistic	none	_	_	_	_	_	_	_
214-5	PKP131	214	incazzata	incazzata	linguistic	none	_	_	_	_	_	_	_
214-6	PKP131	214	ha	ha	linguistic	none	_	_	_	_	_	_	_
214-7	PKP131	214	detto	detto	linguistic	none	_	End=364.3	_	_	_	_	_
215-0	PKP131	215	c(io)è	cioè	linguistic	none	_	Begin=364.35	_	_	1-3(0)	_	_
215-1	PKP131	215	tu:	tu	linguistic	none	_	End=365.034	1x1	_	_	_	_
216-0	PKP131	216	con	con	linguistic	none	_	Begin=366.96	_	_	_	_	_
216-1	PKP131	216	quale	quale	linguistic	none	_	_	_	_	_	_	_
216-2	PKP131	216	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
216-3	PKP131	216	coraggio	coraggio	linguistic	none	_	End=368.068	_	_	_	_	_
217-0	PKP131	217	hai	hai	linguistic	none	_	Begin=368.113	_	_	_	_	_
217-1	PKP131	217	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
217-2	PKP131	217	questo	questo	linguistic	none	_	End=368.738	_	_	_	_	_
218-0	PKP131	218	senza	senza	linguistic	none	_	Begin=368.771	_	_	_	_	_
218-1	PKP131	218	chiedermi	chiedermi	linguistic	none	_	_	_	_	_	_	_
218-2	PKP131	218	il	il	linguistic	none	_	_	_	_	_	_	_
218-3	PKP131	218	perme:sso	permesso	linguistic	none	_	_	4x1	_	_	_	_
218-4	PKP131	218	senza::	senza	linguistic	none	_	End=370.852	4x2	_	_	_	_
219-0	PKP131	219	quando	quando	linguistic	none	_	Begin=371.546	_	_	_	_	_
219-1	PKP131	219	m'	m'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
219-2	PKP131	219	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
219-3	PKP131	219	detto	detto	linguistic	none	_	_	_	_	_	_	_
219-4	PKP131	219	(che	che	linguistic	none	_	_	_	_	0-3(0)	_	_
219-5	PKP131	219	ha	ha	linguistic	none	_	_	_	_	0-2(0)	_	_
219-6	PKP131	219	acceso:)	acceso	linguistic	none	_	End=373.438	5x1	_	0-6(0)	_	_
220-0	PKP125	220	ma	ma	linguistic	none	_	Begin=373.581	_	_	_	_	_
220-1	PKP125	220	io	io	linguistic	none	_	_	_	_	_	_	_
220-2	PKP125	220	volevo	volevo	linguistic	none	_	_	_	_	_	_	_
220-3	PKP125	220	fare	fare	linguistic	none	_	_	_	_	_	_	_
220-4	PKP125	220	la	la	linguistic	none	_	_	_	_	_	_	_
220-5	PKP125	220	donna	donna	linguistic	none	_	_	_	_	_	_	_
220-6	PKP125	220	di	di	linguistic	none	_	_	_	_	_	_	_
220-7	PKP125	220	casa	casa	linguistic	none	_	End=375.295	_	_	_	_	_
221-0	PKP125	221	volevo	volevo	linguistic	none	_	Begin=375.529	_	_	_	_	_
221-1	PKP125	221	fare	fare	linguistic	none	_	_	_	_	_	_	_
221-2	PKP125	221	un	un	linguistic	none	_	_	_	_	_	_	_
221-3	PKP125	221	po'	po'	linguistic	none	_	_	_	_	_	_	_
221-4	PKP125	221	arianna	arianna	linguistic	none	_	End=376.802	_	_	_	_	_
222-0	PKP131	222	((ride))	((ride))	nonverbalbehavior	none	_	Begin=376.827|End=377.911	_	_	_	_	_
223-0	PKP131	223	quando	quando	linguistic	none	_	Begin=379.369	_	_	_	_	_
223-1	PKP131	223	hai	hai	linguistic	none	_	_	_	_	_	_	_
223-2	PKP131	223	un	un	linguistic	none	_	_	_	_	_	_	_
223-3	PKP131	223	figl~	figl~	linguistic	none	Interrupted=Yes	End=380.118	_	_	_	_	_
224-0	PKP131	224	anco:ra:?	ancora	linguistic	none	Intonation=Rising	Begin=380.226|End=381.32	3x1,5x1	_	_	_	_
225-0	PKP125	225	di	di	linguistic	none	_	Begin=381.958	_	_	_	_	_
225-1	PKP125	225	nuo:vo:?	nuovo	linguistic	none	Intonation=Rising	End=382.955	2x1,4x1	_	_	_	_
226-0	PKP131	226	fa	fa	linguistic	none	_	Begin=382.975	_	_	_	_	_
226-1	PKP131	226	[(come	come	linguistic	none	_	_	_	_	0-4(0)	0-4(17)	_
226-2	PKP131	226	devo)]	devo	linguistic	none	_	_	_	_	0-4(0)	0-4(17)	_
226-3	PKP131	226	fa	fa	linguistic	none	_	End=383.862	_	_	_	_	_
227-0	PKP125	227	[(M::H)]	mh	linguistic	none	Volume=High	Begin=383.182|End=383.645	0x2	_	0-2(0)	0-2(17)	_
228-0	PKP125	228	GUARDA	guarda	linguistic	none	Volume=High	Begin=383.938|End=384.492	_	_	_	_	_
229-0	PKP131	229	che	che	linguistic	none	_	Begin=388.921	_	_	_	_	_
229-1	PKP131	229	poi	poi	linguistic	none	_	_	_	_	_	_	_
229-2	PKP131	229	però	però	linguistic	none	_	End=389.586	_	_	_	_	_
230-0	PKP125	230	ma	ma	linguistic	none	_	Begin=390.435	_	_	_	_	_
230-1	PKP125	230	quelle	quelle	linguistic	none	_	_	_	_	_	_	_
230-2	PKP125	230	sopracciglia	sopracciglia	linguistic	none	_	_	_	_	_	_	_
230-3	PKP125	230	sono:	sono	linguistic	none	_	End=392.253	3x1	_	_	_	_
231-0	PKP131	231	tatuate	tatuate	linguistic	none	_	Begin=392.369|End=392.983	_	_	_	_	_
232-0	PKP125	232	((ride))	((ride))	nonverbalbehavior	none	_	Begin=393.408|End=394.704	_	_	_	_	_
233-0	PKP125	233	((schiocca	((schiocca	nonverbalbehavior	none	_	Begin=394.886	_	_	_	_	_
233-1	PKP125	233	la	la	linguistic	none	_	_	_	_	_	_	_
233-2	PKP125	233	lingua)	lingua	linguistic	none	_	End=395.167	_	_	_	_	_
234-0	PKP125	234	xxx	x	unknown	none	_	Begin=395.354|End=395.995	_	_	_	_	_
235-0	PKP131	235	xxx	x	unknown	none	_	Begin=396.566|End=397.626	_	_	_	_	_
236-0	PKP125	236	sta	sta	linguistic	none	_	Begin=401.142	_	_	_	_	_
236-1	PKP125	236	registrando	registrando	linguistic	none	_	_	_	_	_	_	_
236-2	PKP125	236	sto	sto	linguistic	none	_	_	_	_	_	_	_
236-3	PKP125	236	coso?	coso	linguistic	none	Intonation=Rising	End=402.152	_	_	_	_	_
237-0	PKP125	237	sì?	sì	linguistic	none	Intonation=Rising	Begin=402.182|End=402.408	_	_	_	_	_
238-0	PKP125	238	ci	ci	linguistic	none	_	Begin=403.314	_	_	_	_	_
238-1	PKP125	238	vuole	vuole	linguistic	none	_	_	_	_	_	_	_
238-2	PKP125	238	coraggio	coraggio	linguistic	none	_	_	_	_	_	_	_
238-3	PKP125	238	eh	eh	linguistic	none	_	_	_	_	_	_	_
238-4	PKP125	238	per	per	linguistic	none	_	_	_	_	_	_	_
238-5	PKP125	238	fare	fare	linguistic	none	_	_	_	_	_	_	_
238-6	PKP125	238	delle	delle	linguistic	none	_	_	_	_	_	_	_
238-7	PKP125	238	sopracciglia	sopracciglia	linguistic	none	_	_	_	_	_	_	_
238-8	PKP125	238	così	così	linguistic	none	_	End=405.571	_	_	_	_	_
239-0	PKP125	239	cioè	cioè	linguistic	none	_	Begin=406.105	_	_	_	_	_
239-1	PKP125	239	sono	sono	linguistic	none	_	_	_	_	_	_	_
239-2	PKP125	239	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
239-3	PKP125	239	un	un	linguistic	none	_	_	_	_	_	_	_
239-4	PKP125	239	po'	po'	linguistic	none	_	_	_	_	_	_	_
239-5	PKP125	239	come	come	linguistic	none	_	_	_	_	_	_	_
239-6	PKP125	239	quelle	quelle	linguistic	none	_	_	_	_	_	_	_
239-7	PKP125	239	là	là	linguistic	none	_	_	_	_	_	_	_
239-8	PKP125	239	del	del	linguistic	none	_	_	_	_	_	_	_
239-9	PKP125	239	duemila:	duemila	linguistic	none	_	End=408.31	6x1	_	_	_	_
240-0	PKP125	240	anni	anni	linguistic	none	_	Begin=408.403	_	_	_	_	_
240-1	PKP125	240	duemi:la	duemila	linguistic	none	_	_	4x1	_	_	_	_
240-2	PKP125	240	sai?	sai	linguistic	none	Intonation=Rising	End=409.699	_	_	_	_	_
241-0	PKP125	241	sottili	sottili	linguistic	none	_	Begin=410.024|End=410.817	_	_	_	_	_
242-0	PKP125	242	cioè	cioè	linguistic	none	_	Begin=410.999	_	_	_	_	_
242-1	PKP125	242	quel	quel	linguistic	none	_	_	_	_	_	_	_
242-2	PKP125	242	tipo	tipo	linguistic	none	_	_	_	_	_	_	_
242-3	PKP125	242	di	di	linguistic	none	_	_	_	_	_	_	_
242-4	PKP125	242	sopracciglia	sopracciglia	linguistic	none	_	_	_	_	_	_	_
242-5	PKP125	242	che	che	linguistic	none	_	_	_	_	_	_	_
242-6	PKP125	242	non	non	linguistic	none	_	_	_	_	_	_	_
242-7	PKP125	242	si	si	linguistic	none	_	_	_	_	_	_	_
242-8	PKP125	242	porta	porta	linguistic	none	_	_	_	_	_	_	_
242-9	PKP125	242	più	più	linguistic	none	_	End=412.98	_	_	_	_	_
243-0	PKP131	243	blu:	blu	linguistic	none	_	Begin=413.036|End=413.517	2x1	_	_	_	_
244-0	PKP125	244	((ride))	((ride))	nonverbalbehavior	none	_	Begin=413.921|End=415.192	_	_	_	_	_
245-0	PKP125	245	mado'	mado'	linguistic	none	Truncated=Yes	Begin=415.491|End=415.96	_	_	_	_	_
246-0	PKP125	246	((ride))	((ride))	nonverbalbehavior	none	_	Begin=417.62|End=418.458	_	_	_	_	_
247-0	PKP131	247	cioè	cioè	linguistic	none	_	Begin=422.423	_	_	_	_	_
247-1	PKP131	247	noi	noi	linguistic	none	_	_	_	_	_	_	_
247-2	PKP131	247	ridiamo	ridiamo	linguistic	none	_	_	_	_	_	_	_
247-3	PKP131	247	ma	ma	linguistic	none	_	_	_	_	_	_	_
247-4	PKP131	247	alla	alla	linguistic	none	_	_	_	_	_	_	_
247-5	PKP131	247	fine:	fine	linguistic	none	_	End=423.734	3x1	_	_	_	_
248-0	PKP131	248	>non	non	linguistic	none	_	Begin=424.403	_	Fast=0-3	_	_	_
248-1	PKP131	248	c'	c'	linguistic	none	SpaceAfter=No	_	_	Fast=0-2	_	_	_
248-2	PKP131	248	è<	è	linguistic	none	_	_	_	Fast=0-1	_	_	_
248-3	PKP131	248	molto	molto	linguistic	none	_	_	_	_	_	_	_
248-4	PKP131	248	da	da	linguistic	none	_	_	_	_	_	_	_
248-5	PKP131	248	ri:(dere)	ridere	linguistic	none	_	End=425.216	1x1	_	2-6(0)	_	_
249-0	PKP125	249	noi	noi	linguistic	none	_	Begin=425.418	_	_	_	_	_
249-1	PKP125	249	ridiamo	ridiamo	linguistic	none	_	_	_	_	_	_	_
249-2	PKP125	249	ma	ma	linguistic	none	_	_	_	_	_	_	_
249-3	PKP125	249	(que)sta	questa	linguistic	none	_	_	_	_	0-3(0)	_	_
249-4	PKP125	249	gente	gente	linguistic	none	_	_	_	_	_	_	_
249-5	PKP125	249	fa	fa	linguistic	none	_	_	_	_	_	_	_
249-6	PKP125	249	(i	i	linguistic	none	_	_	_	_	0-1(1)	_	_
249-7	PKP125	249	figli)	figli	linguistic	none	_	End=427.428	_	_	0-5(1)	_	_
250-0	PKP131	250	di	di	linguistic	none	_	Begin=429.581	_	_	_	_	_
250-1	PKP131	250	nuo:vo?	nuovo	linguistic	none	Intonation=Rising	End=430.266	2x1	_	_	_	_
251-0	PKP125	251	ma	ma	linguistic	none	_	Begin=430.435	_	_	_	_	_
251-1	PKP125	251	poi	poi	linguistic	none	_	_	_	_	_	_	_
251-2	PKP125	251	secondo	secondo	linguistic	none	_	_	_	_	_	_	_
251-3	PKP125	251	me	me	linguistic	none	_	End=431.167	_	_	_	_	_
252-0	PKP125	252	il	il	linguistic	none	_	Begin=431.201	_	_	_	_	_
252-1	PKP125	252	suo	suo	linguistic	none	_	_	_	_	_	_	_
252-2	PKP125	252	uomo	uomo	linguistic	none	_	_	_	_	_	_	_
252-3	PKP125	252	cioè	cioè	linguistic	none	_	_	_	_	_	_	_
252-4	PKP125	252	a	a	linguistic	none	_	_	_	_	_	_	_
252-5	PKP125	252	un	un	linguistic	none	_	_	_	_	_	_	_
252-6	PKP125	252	certo	certo	linguistic	none	_	_	_	_	_	_	_
252-7	PKP125	252	punto	punto	linguistic	none	_	_	_	_	_	_	_
252-8	PKP125	252	dice	dice	linguistic	none	_	End=432.935	_	_	_	_	_
253-0	PKP125	253	madonna	madonna	linguistic	none	_	Begin=432.987	_	_	_	_	_
253-1	PKP125	253	ma	ma	linguistic	none	_	_	_	_	_	_	_
253-2	PKP125	253	questa:?	questa	linguistic	none	Intonation=Rising	End=434.044	5x1	_	_	_	_
254-0	PKP125	254	che	che	linguistic	none	_	Begin=434.556	_	_	_	_	_
254-1	PKP125	254	vuole	vuole	linguistic	none	_	_	_	_	_	_	_
254-2	PKP125	254	da	da	linguistic	none	_	_	_	_	_	_	_
254-3	PKP125	254	me:?	me	linguistic	none	Intonation=Rising	End=435.51	1x1	_	_	_	_
255-0	PKP131	255	xxxxx	x	unknown	none	_	Begin=436.108|End=437.187	_	_	_	_	_
256-0	PKP125	256	((ride))	((ride))	nonverbalbehavior	none	_	Begin=437.857|End=439.212	_	_	_	_	_
257-0	PKP125	257	cosa	cosa	linguistic	none	_	Begin=441.041	_	_	_	_	_
257-1	PKP125	257	vuole	vuole	linguistic	none	_	_	_	_	_	_	_
257-2	PKP125	257	questo	questo	linguistic	none	_	_	_	_	_	_	_
257-3	PKP125	257	personaggio	personaggio	linguistic	none	_	_	_	_	_	_	_
257-4	PKP125	257	da	da	linguistic	none	_	_	_	_	_	_	_
257-5	PKP125	257	me:?	me	linguistic	none	Intonation=Rising	End=442.484	1x1	_	_	_	_
258-0	PKP131	258	(e:h)	eh	linguistic	none	_	Begin=443.118	0x1	_	0-2(0)	_	FP
258-1	PKP131	258	non	non	linguistic	none	_	_	_	_	_	_	_
258-2	PKP131	258	ho	ho	linguistic	none	_	_	_	_	_	_	_
258-3	PKP131	258	capito	capito	linguistic	none	_	_	_	_	_	_	_
258-4	PKP131	258	bene:	bene	linguistic	none	_	End=444.526	3x1	_	_	_	_
259-0	PKP131	259	però:	però	linguistic	none	_	Begin=445.103|End=445.561	3x1	_	_	_	_
260-0	PKP131	260	(>doveva<)	doveva	linguistic	none	_	Begin=446.078	_	Fast=0-6	0-6(0)	_	_
260-1	PKP131	260	prendere	prendere	linguistic	none	_	_	_	_	_	_	_
260-2	PKP131	260	dei	dei	linguistic	none	_	_	_	_	_	_	_
260-3	PKP131	260	soldi	soldi	linguistic	none	_	End=447.487	_	_	_	_	_
261-0	PKP125	261	il	il	linguistic	none	_	Begin=449.088	_	_	_	_	_
261-1	PKP125	261	bonus	bonus	linguistic	none	_	_	_	_	_	_	_
261-2	PKP125	261	bebè	bebè	linguistic	none	_	End=449.876	_	_	_	_	_
262-0	PKP125	262	vuoi	vuoi	linguistic	none	_	Begin=450.849	_	_	_	_	_
262-1	PKP125	262	il	il	linguistic	none	_	_	_	_	_	_	_
262-2	PKP125	262	salame?	salame	linguistic	none	Intonation=Rising	End=451.512	_	_	_	_	_
263-0	PKP131	263	(dammi	dammi	linguistic	none	_	Begin=452.807	_	_	0-5(0)	_	_
263-1	PKP131	263	quì)	quì	linguistic	none	_	End=453.403	_	_	0-3(0)	_	_
264-0	PKP131	264	non	non	linguistic	none	_	Begin=456.962	_	_	_	_	_
264-1	PKP131	264	mi	mi	linguistic	none	_	_	_	_	_	_	_
264-2	PKP131	264	ricordo	ricordo	linguistic	none	_	_	_	_	_	_	_
264-3	PKP131	264	bene	bene	linguistic	none	_	_	_	_	_	_	_
264-4	PKP131	264	la	la	linguistic	none	_	_	_	_	_	_	_
264-5	PKP131	264	faccenda	faccenda	linguistic	none	_	_	_	_	_	_	_
264-6	PKP131	264	comunque	comunque	linguistic	none	_	End=458.975	_	_	_	_	_
265-0	PKP125	265	(ancora)?	ancora	linguistic	none	Intonation=Rising	Begin=459.123|End=459.507	_	_	0-6(0)	_	_
266-0	PKP131	266	e::h	eh	linguistic	none	_	Begin=461.694|End=462.438	0x2	_	_	_	FP
267-0	PKP131	267	praticamente	praticamente	linguistic	none	_	Begin=462.497	_	_	_	_	_
267-1	PKP131	267	non	non	linguistic	none	_	_	_	_	_	_	_
267-2	PKP131	267	gliel'	gliel'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
267-3	PKP131	267	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
267-4	PKP131	267	dati	dati	linguistic	none	_	End=463.753	_	_	_	_	_
268-0	PKP131	268	perché	perché	linguistic	none	_	Begin=463.825	_	_	_	_	_
268-1	PKP131	268	gli	gli	linguistic	none	_	_	_	_	_	_	_
268-2	PKP131	268	è	è	linguistic	none	_	_	_	_	_	_	_
268-3	PKP131	268	uscito:	uscito	linguistic	none	_	End=464.709	5x1	_	_	_	_
269-0	PKP125	269	#vuoi	vuoi	linguistic	some	_	Begin=464.867	_	_	_	_	_
269-1	PKP125	269	u	u	linguistic	some	_	_	_	_	_	_	_
