token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
348-1	PKP057	348	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
348-2	PKP057	348	andare	andare	linguistic	none	_	_	_	_	_	_	_
348-3	PKP057	348	a	a	linguistic	none	_	_	_	_	_	_	_
348-4	PKP057	348	letto	letto	linguistic	none	_	_	_	_	_	_	_
348-5	PKP057	348	te	te	linguistic	none	_	_	_	_	_	_	_
348-6	PKP057	348	lo	lo	linguistic	none	_	_	_	_	_	_	_
348-7	PKP057	348	metti	metti	linguistic	none	_	_	_	_	_	_	_
348-8	PKP057	348	il	il	linguistic	none	_	_	_	_	_	_	_
348-9	PKP057	348	[burro	burro	linguistic	none	_	_	_	_	_	0-5(78)	_
348-10	PKP057	348	cacao]?	cacao	linguistic	none	Intonation=Rising	End=1194.912	_	_	_	0-5(78)	_
349-0	PKP061	349	[sì	sì	linguistic	none	_	Begin=1193.594	_	_	_	0-2(78)	_
349-1	PKP061	349	sì]	sì	linguistic	none	_	_	_	_	_	0-2(78)	_
349-2	PKP061	349	me	me	linguistic	none	_	_	_	_	_	_	_
349-3	PKP061	349	lo	lo	linguistic	none	_	_	_	_	_	_	_
349-4	PKP061	349	metto	metto	linguistic	none	_	_	_	_	_	_	_
349-5	PKP061	349	ma:::	ma	linguistic	none	_	_	1x3	_	_	_	_
349-6	PKP061	349	[>evidentemente::<	evidentemente	linguistic	none	_	_	12x2	Fast=0-13	_	0-13(79)	_
349-7	PKP061	349	e:h	eh	linguistic	none	_	_	0x1	_	_	0-2(79)	FP
349-8	PKP061	349	mica	mica	linguistic	none	_	_	_	_	_	0-4(79)	_
349-9	PKP061	349	sempre]	sempre	linguistic	none	_	End=1198.465	_	_	_	0-6(79)	_
350-0	PKP057	350	[anche	anche	linguistic	none	_	Begin=1195.222	_	_	_	0-5(79)	_
350-1	PKP057	350	al	al	linguistic	none	_	_	_	_	_	0-2(79)	_
350-2	PKP057	350	mattino	mattino	linguistic	none	_	_	_	_	_	0-7(79)	_
350-3	PKP057	350	quando	quando	linguistic	none	_	_	_	_	_	0-6(79)	_
350-4	PKP057	350	ti	ti	linguistic	none	_	_	_	_	_	0-2(79)	_
350-5	PKP057	350	lavi	lavi	linguistic	none	_	_	_	_	_	0-4(79)	_
350-6	PKP057	350	la	la	linguistic	none	_	_	_	_	_	0-2(79)	_
350-7	PKP057	350	faccia]?	faccia	linguistic	none	Intonation=Rising	End=1197.418	_	_	_	0-6(79)	_
351-0	PKP057	351	eh	eh	linguistic	none	_	Begin=1198.411	_	_	_	_	BC
351-1	PKP057	351	quello	quello	linguistic	none	_	_	_	_	_	_	_
351-2	PKP057	351	con[ta	conta	linguistic	none	_	_	_	_	_	3-5(80)	_
351-3	PKP057	351	tanto]	tanto	linguistic	none	_	End=1200.613	_	_	_	0-5(80)	_
