token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
295-0	PKP125	295	b[eh]	beh	linguistic	none	_	Begin=638.03|End=638.439	_	_	_	1-3(23)	BC
296-0	PKP130	296	[e:h]	eh	linguistic	none	_	Begin=638.229	0x1	_	_	0-2(23)	_
296-1	PKP130	296	sai	sai	linguistic	none	_	_	_	_	_	_	_
296-2	PKP130	296	ho	ho	linguistic	none	_	_	_	_	_	_	_
296-3	PKP130	296	<paura>	paura	linguistic	none	_	_	_	Slow=0-5	_	_	_
296-4	PKP130	296	questo	questo	linguistic	none	_	_	_	_	_	_	_
296-5	PKP130	296	è	è	linguistic	none	_	_	_	_	_	_	_
296-6	PKP130	296	un	un	linguistic	none	_	_	_	_	_	_	_
296-7	PKP130	296	caricatore	caricatore	linguistic	none	_	_	_	_	_	_	_
296-8	PKP130	296	original[e:]	originale	linguistic	none	_	End=640.893	8x1	_	_	8-9(24)	_
297-0	PKP125	297	[tut]to	tutto	linguistic	none	_	Begin=640.747	_	_	_	0-3(24)	_
297-1	PKP125	297	sommato:	sommato	linguistic	none	_	End=641.856	6x1	_	_	_	_
298-0	PKP130	298	eh	eh	linguistic	none	_	Begin=642.096|End=642.406	_	_	_	_	BC
299-0	PKP130	299	>aveva<	aveva	linguistic	none	_	Begin=643.346	_	Fast=0-5	_	_	_
299-1	PKP130	299	paura	paura	linguistic	none	_	End=644.201	_	_	_	_	_
300-0	PKP130	300	poi	poi	linguistic	none	_	Begin=646.068	_	_	_	_	_
300-1	PKP130	300	mi	mi	linguistic	none	_	_	_	_	_	_	_
300-2	PKP130	300	portò	portò	linguistic	none	_	_	_	_	_	_	_
300-3	PKP130	300	>pure	pure	linguistic	none	_	_	_	Fast=0-4	_	_	_
300-4	PKP130	300	una	una	linguistic	none	_	_	_	Fast=0-3	_	_	_
300-5	PKP130	300	volta<	volta	linguistic	none	_	_	_	Fast=0-5	_	_	_
300-6	PKP130	300	un	un	linguistic	none	_	_	_	_	_	_	_
300-7	PKP130	300	segnalibro	segnalibro	linguistic	none	_	_	_	_	_	_	_
300-8	PKP130	300	da	da	linguistic	none	_	_	_	_	_	_	_
300-9	PKP130	300	new	new	linguistic	none	_	_	_	_	_	_	_
300-10	PKP130	300	york.	york	linguistic	none	Intonation=Falling	End=648.659	_	_	_	_	_
301-0	PKP130	301	no	no	linguistic	none	_	Begin=648.84	_	_	_	_	_
301-1	PKP130	301	è	è	linguistic	none	_	_	_	_	_	_	_
301-2	PKP130	301	una	una	linguistic	none	_	_	_	_	_	_	_
301-3	PKP130	301	brava	brava	linguistic	none	_	_	_	_	_	_	_
301-4	PKP130	301	ragazza,	ragazza	linguistic	none	Intonation=weakly_rising	End=649.931	_	_	_	_	_
302-0	PKP130	302	non	non	linguistic	none	_	Begin=650.235	_	_	_	_	_
302-1	PKP130	302	la	la	linguistic	none	_	_	_	_	_	_	_
302-2	PKP130	302	vedo	vedo	linguistic	none	_	_	_	_	_	_	_
302-3	PKP130	302	da	da	linguistic	none	_	_	_	_	_	_	_
302-4	PKP130	302	parecchio	parecchio	linguistic	none	_	End=651.035	_	_	_	_	_
303-0	PKP130	303	non	non	linguistic	none	_	Begin=651.149	_	_	_	_	_
303-1	PKP130	303	la	la	linguistic	none	_	_	_	_	_	_	_
303-2	PKP130	303	vedo	vedo	linguistic	none	_	_	_	_	_	_	_
303-3	PKP130	303	dal	dal	linguistic	none	_	_	_	_	_	_	_
303-4	PKP130	303	<duemila	duemila	linguistic	none	_	_	_	Slow=0-7	_	_	_
303-5	PKP130	303	e	e	linguistic	none	_	_	_	Slow=0-1	_	_	_
303-6	PKP130	303	sedici>	sedici	linguistic	none	_	End=652.63	_	Slow=0-6	_	_	_
304-0	PKP125	304	ma	ma	linguistic	none	_	Begin=653.03	_	_	_	_	_
304-1	PKP125	304	quanti	quanti	linguistic	none	_	_	_	_	_	_	_
304-2	PKP125	304	anni	anni	linguistic	none	_	_	_	_	_	_	_
304-3	PKP125	304	ha	ha	linguistic	none	_	_	_	_	_	_	_
304-4	PKP125	304	ha	ha	linguistic	none	_	_	_	_	_	_	_
304-5	PKP125	304	la	la	linguistic	none	_	_	_	_	_	_	_
304-6	PKP125	304	tua	tua	linguistic	none	_	_	_	_	_	_	_
304-7	PKP125	304	età?	età	linguistic	none	Intonation=Rising	End=654.066	_	_	_	_	_
305-0	PKP130	305	è	è	linguistic	none	_	Begin=654.943	_	_	_	_	_
305-1	PKP130	305	un	un	linguistic	none	_	_	_	_	_	_	_
305-2	PKP130	305	anno	anno	linguistic	none	_	_	_	_	_	_	_
305-3	PKP130	305	più	più	linguistic	none	_	_	_	_	_	_	_
305-4	PKP130	305	°mh°	mh	linguistic	none	Volume=Low	_	_	_	_	_	FP
305-5	PKP130	305	più	più	linguistic	none	_	_	_	_	_	_	_
305-6	PKP130	305	piccola	piccola	linguistic	none	_	End=656.362	_	_	_	_	_
306-0	PKP125	306	°m:h°	mh	linguistic	none	Volume=Low	Begin=658.347|End=658.466	0x1	_	_	_	BC
307-0	PKP125	307	francesca	francesca	linguistic	none	_	Begin=659.538	_	_	_	_	_
307-1	PKP125	307	invece	invece	linguistic	none	_	_	_	_	_	_	_
307-2	PKP125	307	pure:	pure	linguistic	none	_	_	3x1	_	_	_	_
307-3	PKP125	307	no	no	linguistic	none	_	End=661.001	_	_	_	_	_
308-0	PKP130	308	[no	no	linguistic	none	_	Begin=661.019	_	_	_	0-2(25)	_
308-1	PKP130	308	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(25)	_
308-2	PKP130	308	e:h]	eh	linguistic	none	_	_	0x1	_	_	0-2(25)	FP
308-3	PKP130	308	arianna	arianna	linguistic	none	_	_	_	_	_	_	_
308-4	PKP130	308	è	è	linguistic	none	_	_	_	_	_	_	_
308-5	PKP130	308	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
308-6	PKP130	308	ottantotto	ottantotto	linguistic	none	_	End=663.432	_	_	_	_	_
309-0	PKP125	309	[più	più	linguistic	none	_	Begin=661.055	_	_	_	0-3(25)	_
309-1	PKP125	309	grande	grande	linguistic	none	_	_	_	_	_	0-6(25)	_
309-2	PKP125	309	francesca]	francesca	linguistic	none	_	End=661.974	_	_	_	0-9(25)	_
310-0	PKP130	310	francesca	francesca	linguistic	none	_	Begin=663.605	_	_	_	_	_
310-1	PKP130	310	è	è	linguistic	none	_	_	_	_	_	_	_
310-2	PKP130	310	più	più	linguistic	none	_	_	_	_	_	_	_
310-3	PKP130	310	piccola	piccola	linguistic	none	_	_	_	_	_	_	_
310-4	PKP130	310	è	è	linguistic	none	_	_	_	_	_	_	_
310-5	PKP130	310	<ottantotto>	ottantotto	linguistic	none	_	End=665.05	_	Slow=0-10	_	_	_
311-0	PKP130	311	>francesca<	francesca	linguistic	none	_	Begin=665.177	_	Fast=0-9	_	_	_
311-1	PKP130	311	è	è	linguistic	none	_	_	_	_	_	_	_
311-2	PKP130	311	febbraio	febbraio	linguistic	none	_	_	_	_	_	_	_
311-3	PKP130	311	<ottantotto>	ottantotto	linguistic	none	_	End=666.941	_	Slow=0-10	_	_	_
312-0	PKP125	312	[m::h]	mh	linguistic	none	_	Begin=666.336|End=666.764	0x2	_	_	0-2(26)	BC
313-0	PKP130	313	sì:	sì	linguistic	none	_	Begin=671.1|End=671.391	1x1	_	_	_	_
314-0	PKP125	314	e	e	linguistic	none	_	Begin=678.335	_	_	_	_	_
314-1	PKP125	314	il	il	linguistic	none	_	_	_	_	_	_	_
314-2	PKP125	314	fidanzato	fidanzato	linguistic	none	_	_	_	_	_	_	_
314-3	PKP125	314	ch~	ch~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
314-4	PKP125	314	AH	ah	linguistic	none	Volume=High	_	_	_	_	_	_
314-5	PKP125	314	sta:	sta	linguistic	none	_	_	2x1	_	_	_	_
314-6	PKP125	314	ricercatore	ricercatore	linguistic	none	_	_	_	_	_	_	_
314-7	PKP125	314	che	che	linguistic	none	_	_	_	_	_	_	_
314-8	PKP125	314	fa	fa	linguistic	none	_	End=680.672	_	_	_	_	_
315-0	PKP130	315	il	il	linguistic	none	_	Begin=680.708	_	_	_	_	_
315-1	PKP130	315	fidanzato	fidanzato	linguistic	none	_	_	_	_	_	_	_
315-2	PKP130	315	è	è	linguistic	none	_	_	_	_	_	_	_
315-3	PKP130	315	ricercatore	ricercatore	linguistic	none	_	_	_	_	_	_	_
315-4	PKP130	315	sta	sta	linguistic	none	_	_	_	_	_	_	_
315-5	PKP130	315	al	al	linguistic	none	_	_	_	_	_	_	_
315-6	PKP130	315	POLICLINICO	policlinico	linguistic	none	Volume=High	End=682.78	_	_	_	_	_
316-0	PKP130	316	al	al	linguistic	none	_	Begin=684.158	_	_	_	_	_
316-1	PKP130	316	secondo	secondo	linguistic	none	_	_	_	_	_	_	_
316-2	PKP130	316	policlinico	policlinico	linguistic	none	_	_	_	_	_	_	_
316-3	PKP130	316	mo	mo	linguistic	none	_	_	_	_	_	_	_
316-4	PKP130	316	non	non	linguistic	none	_	_	_	_	_	_	_
316-5	PKP130	316	so	so	linguistic	none	_	_	_	_	_	_	_
316-6	PKP130	316	che	che	linguistic	none	_	_	_	_	_	_	_
316-7	PKP130	316	tipo	tipo	linguistic	none	_	_	_	_	_	_	_
316-8	PKP130	316	di	di	linguistic	none	_	_	_	_	_	_	_
316-9	PKP130	316	contratto	contratto	linguistic	none	_	_	_	_	_	_	_
316-10	PKP130	316	però	però	linguistic	none	_	_	_	_	_	_	_
316-11	PKP130	316	gli	gli	linguistic	none	_	_	_	_	_	_	_
316-12	PKP130	316	daranno	daranno	linguistic	none	_	_	_	_	_	_	_
316-13	PKP130	316	gli	gli	linguistic	none	_	_	_	_	_	_	_
316-14	PKP130	316	faranno	faranno	linguistic	none	_	End=687.812	_	_	_	_	_
317-0	PKP125	317	ma	ma	linguistic	none	_	Begin=689.063	_	_	_	_	_
317-1	PKP125	317	il	il	linguistic	none	_	_	_	_	_	_	_
317-2	PKP125	317	ricercatore	ricercatore	linguistic	none	_	_	_	_	_	_	_
317-3	PKP125	317	dipende	dipende	linguistic	none	_	_	_	_	_	_	_
317-4	PKP125	317	se	se	linguistic	none	_	_	_	_	_	_	_
317-5	PKP125	317	è	è	linguistic	none	_	_	_	_	_	_	_
317-6	PKP125	317	assegnista	assegnista	linguistic	none	_	_	_	_	_	_	_
317-7	PKP125	317	di	di	linguistic	none	_	_	_	_	_	_	_
317-8	PKP125	317	RICERCA?	ricerca	linguistic	none	Intonation=Rising|Volume=High	End=691.563	_	_	_	_	_
318-0	PKP125	318	cioè	cioè	linguistic	none	_	Begin=691.672	_	_	_	_	_
318-1	PKP125	318	se	se	linguistic	none	_	_	_	_	_	_	_
318-2	PKP125	318	fà:	fà	linguistic	none	_	_	1x1	_	_	_	_
318-3	PKP125	318	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
318-4	PKP125	318	a	a	linguistic	none	_	_	_	_	_	_	_
318-5	PKP125	318	livello	livello	linguistic	none	_	_	_	_	_	_	_
318-6	PKP125	318	di:	di	linguistic	none	_	_	1x1	_	_	_	_
318-7	PKP125	318	m:h	mh	linguistic	none	_	End=693.536	0x1	_	_	_	FP
319-0	PKP130	319	no	no	linguistic	none	_	Begin=693.744	_	_	_	_	_
319-1	PKP130	319	albi	albi	linguistic	none	_	_	_	_	_	_	_
319-2	PKP130	319	non	non	linguistic	none	_	_	_	_	_	_	_
319-3	PKP130	319	lo	lo	linguistic	none	_	_	_	_	_	_	_
319-4	PKP130	319	so	so	linguistic	none	_	_	_	_	_	_	_
319-5	PKP130	319	non	non	linguistic	none	_	_	_	_	_	_	_
319-6	PKP130	319	me	me	linguistic	none	_	_	_	_	_	_	_
319-7	PKP130	319	lo	lo	linguistic	none	_	_	_	_	_	_	_
319-8	PKP130	319	chiedere	chiedere	linguistic	none	_	End=695.344	_	_	_	_	_
320-0	PKP125	320	m:h	mh	linguistic	none	_	Begin=696.776|End=696.967	0x1	_	_	_	BC
321-0	PKP125	321	#nun	nun	linguistic	some	_	Begin=699.735	_	_	_	_	_
321-1	PKP125	321	er	er	linguistic	some	_	_	_	_	_	_	_
321-2	PKP125	321	mej	mej	linguistic	some	_	_	_	_	_	_	_
321-3	PKP125	321	se	se	linguistic	some	_	_	_	_	_	_	_
321-4	PKP125	321	s'	s'	linguistic	some	Truncated=Yes	_	_	_	_	_	_
321-5	PKP125	321	stev	stev	linguistic	some	_	_	_	_	_	_	_
321-6	PKP125	321	a	a	linguistic	some	_	_	_	_	_	_	_
321-7	PKP125	321	'merica	'merica	linguistic	some	Truncated=Yes	_	_	_	_	_	_
321-8	PKP125	321	xxxx	x	unknown	some	_	End=701.299	_	_	_	_	_
322-0	PKP130	322	e:h	eh	linguistic	none	_	Begin=702.131|End=702.358	0x1	_	_	_	BC
323-0	PKP130	323	ma	ma	linguistic	none	_	Begin=703.539|End=703.812	_	_	_	_	_
324-0	PKP130	324	francesca	francesca	linguistic	none	_	Begin=704.807	_	_	_	_	_
324-1	PKP130	324	glielo	glielo	linguistic	none	_	_	_	_	_	_	_
324-2	PKP130	324	disse	disse	linguistic	none	_	End=705.816	_	_	_	_	_
325-0	PKP125	325	m:h	mh	linguistic	none	_	Begin=706.416|End=706.588	0x1	_	_	_	BC
326-0	PKP130	326	disse	disse	linguistic	none	_	Begin=706.661	_	_	_	_	_
326-1	PKP130	326	giorgio	giorgio	linguistic	none	_	_	_	_	_	_	_
326-2	PKP130	326	se	se	linguistic	none	_	_	_	_	_	_	_
326-3	PKP130	326	tu	tu	linguistic	none	_	_	_	_	_	_	_
326-4	PKP130	326	vuoi	vuoi	linguistic	none	_	_	_	_	_	_	_
326-5	PKP130	326	restare	restare	linguistic	none	_	_	_	_	_	_	_
326-6	PKP130	326	in	in	linguistic	none	_	_	_	_	_	_	_
326-7	PKP130	326	AMERICA	america	linguistic	none	Volume=High	_	_	_	_	_	_
326-8	PKP130	326	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
326-9	PKP130	326	<dimmelo>	dimmelo	linguistic	none	_	End=709.179	_	Slow=0-7	_	_	_
327-0	PKP130	327	>ho	ho	linguistic	none	_	Begin=709.734	_	Fast=0-2	_	_	_
327-1	PKP130	327	dett<	dett	linguistic	none	_	_	_	Fast=0-4	_	_	_
327-2	PKP130	327	fra	fra	linguistic	none	_	_	_	_	_	_	_
327-3	PKP130	327	ma	ma	linguistic	none	_	_	_	_	_	_	_
327-4	PKP130	327	tu	tu	linguistic	none	_	_	_	_	_	_	_
327-5	PKP130	327	sei	sei	linguistic	none	_	_	_	_	_	_	_
327-6	PKP130	327	di	di	linguistic	none	_	_	_	_	_	_	_
327-7	PKP130	327	ruolo	ruolo	linguistic	none	_	_	_	_	_	_	_
327-8	PKP130	327	qua	qua	linguistic	none	_	_	_	_	_	_	_
327-9	PKP130	327	perché	perché	linguistic	none	_	_	_	_	_	_	_
327-10	PKP130	327	francesca	francesca	linguistic	none	_	_	_	_	_	_	_
327-11	PKP130	327	è	è	linguistic	none	_	_	_	_	_	_	_
327-12	PKP130	327	entrata	entrata	linguistic	none	_	_	_	_	_	_	_
327-13	PKP130	327	subito	subito	linguistic	none	_	_	_	_	_	_	_
327-14	PKP130	327	di	di	linguistic	none	_	_	_	_	_	_	_
327-15	PKP130	327	ruolo	ruolo	linguistic	none	_	_	_	_	_	_	_
327-16	PKP130	327	nel	nel	linguistic	none	_	_	_	_	_	_	_
327-17	PKP130	327	duemiladiciassette	duemiladiciassette	linguistic	none	_	_	_	_	_	_	_
327-18	PKP130	327	[gia	gia	linguistic	none	_	_	_	_	_	0-3(27)	_
327-19	PKP130	327	so']	so'	linguistic	none	Truncated=Yes	_	_	_	_	0-3(27)	_
327-20	PKP130	327	tre	tre	linguistic	none	_	_	_	_	_	_	_
327-21	PKP130	327	anni	anni	linguistic	none	_	_	_	_	_	_	_
327-22	PKP130	327	che	che	linguistic	none	_	_	_	_	_	_	_
327-23	PKP130	327	è	è	linguistic	none	_	_	_	_	_	_	_
327-24	PKP130	327	di	di	linguistic	none	_	_	_	_	_	_	_
327-25	PKP130	327	ruolo	ruolo	linguistic	none	_	End=714.715	_	_	_	_	_
328-0	PKP125	328	[m:h]	mh	linguistic	none	_	Begin=714.101|End=714.474	0x1	_	_	0-2(27)	BC
329-0	PKP130	329	mi	mi	linguistic	none	_	Begin=716.4	_	_	_	_	_
329-1	PKP130	329	disse	disse	linguistic	none	_	_	_	_	_	_	_
329-2	PKP130	329	no	no	linguistic	none	_	_	_	_	_	_	_
329-3	PKP130	329	marci	marci	linguistic	none	_	_	_	_	_	_	_
329-4	PKP130	329	io	io	linguistic	none	_	_	_	_	_	_	_
329-5	PKP130	329	me	me	linguistic	none	_	_	_	_	_	_	_
329-6	PKP130	329	ne	ne	linguistic	none	_	_	_	_	_	_	_
329-7	PKP130	329	sarei	sarei	linguistic	none	_	_	_	_	_	_	_
329-8	PKP130	329	andata	andata	linguistic	none	_	_	_	_	_	_	_
329-9	PKP130	329	avrei	avrei	linguistic	none	_	_	_	_	_	_	_
329-10	PKP130	329	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
329-11	PKP130	329	domanda	domanda	linguistic	none	_	_	_	_	_	_	_
329-12	PKP130	329	là::	là	linguistic	none	_	_	1x2	_	_	_	_
329-13	PKP130	329	m::h	mh	linguistic	none	_	End=720.254	0x2	_	_	_	FP
330-0	PKP130	330	così:	così	linguistic	none	_	Begin=720.295	3x1	_	_	_	_
330-1	PKP130	330	[e:h]	eh	linguistic	none	_	End=721.077	0x1	_	_	0-2(28)	FP
331-0	PKP125	331	[a:h]	ah	linguistic	none	_	Begin=720.759|End=721.077	0x1	_	_	0-2(28)	BC
332-0	PKP130	332	(non)	non	linguistic	none	_	Begin=721.7	_	_	0-3(0)	_	_
332-1	PKP130	332	voglio	voglio	linguistic	none	_	_	_	_	_	_	_
332-2	PKP130	332	dire:	dire	linguistic	none	_	End=722.481	3x1	_	_	_	_
333-0	PKP125	333	[qualcosa]	qualcosa	linguistic	none	_	Begin=723.14	_	_	_	0-8(29)	_
333-1	PKP125	333	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
333-2	PKP125	333	ha	ha	linguistic	none	_	_	_	_	_	_	_
333-3	PKP125	333	trovata	trovata	linguistic	none	_	End=723.949	_	_	_	_	_
334-0	PKP130	334	[eh]	eh	linguistic	none	_	Begin=723.158|End=723.612	_	_	_	0-2(29)	BC
335-0	PKP130	335	qualcosa	qualcosa	linguistic	none	_	Begin=724.039	_	_	_	_	_
335-1	PKP130	335	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
335-2	PKP130	335	lo	lo	linguistic	none	_	_	_	_	_	_	_
335-3	PKP130	335	trovava	trovava	linguistic	none	_	_	_	_	_	_	_
335-4	PKP130	335	<esatto>	esatto	linguistic	none	_	End=726.012	_	Slow=0-6	_	_	_
336-0	PKP130	336	E	e	linguistic	none	Volume=High	Begin=726.149	_	_	_	_	_
336-1	PKP130	336	GIORGIO	giorgio	linguistic	none	Volume=High	_	_	_	_	_	_
336-2	PKP130	336	gli	gli	linguistic	none	_	_	_	_	_	_	_
336-3	PKP130	336	disse	disse	linguistic	none	_	_	_	_	_	_	_
336-4	PKP130	336	no	no	linguistic	none	_	_	_	_	_	_	_
336-5	PKP130	336	no	no	linguistic	none	_	_	_	_	_	_	_
336-6	PKP130	336	francesca	francesca	linguistic	none	_	_	_	_	_	_	_
336-7	PKP130	336	io	io	linguistic	none	_	_	_	_	_	_	_
336-8	PKP130	336	voglio	voglio	linguistic	none	_	_	_	_	_	_	_
336-9	PKP130	336	fare	fare	linguistic	none	_	_	_	_	_	_	_
336-10	PKP130	336	i	i	linguistic	none	_	_	_	_	_	_	_
336-11	PKP130	336	due	due	linguistic	none	_	_	_	_	_	_	_
336-12	PKP130	336	anni	anni	linguistic	none	_	_	_	_	_	_	_
336-13	PKP130	336	di	di	linguistic	none	_	_	_	_	_	_	_
336-14	PKP130	336	esperienza	esperienza	linguistic	none	_	_	_	_	_	_	_
336-15	PKP130	336	però	però	linguistic	none	_	_	_	_	_	_	_
336-16	PKP130	336	voglio	voglio	linguistic	none	_	_	_	_	_	_	_
336-17	PKP130	336	tornare	tornare	linguistic	none	_	_	_	_	_	_	_
336-18	PKP130	336	in	in	linguistic	none	_	_	_	_	_	_	_
336-19	PKP130	336	italia	italia	linguistic	none	_	End=730.239	_	_	_	_	_
337-0	PKP130	337	lei	lei	linguistic	none	_	Begin=730.844	_	_	_	_	_
337-1	PKP130	337	glielo	glielo	linguistic	none	_	_	_	_	_	_	_
337-2	PKP130	337	disse	disse	linguistic	none	_	_	_	_	_	_	_
337-3	PKP130	337	disse	disse	linguistic	none	_	_	_	_	_	_	_
337-4	PKP130	337	parla	parla	linguistic	none	_	_	_	_	_	_	_
337-5	PKP130	337	chiaro	chiaro	linguistic	none	_	_	_	_	_	_	_
337-6	PKP130	337	perché	perché	linguistic	none	_	_	_	_	_	_	_
337-7	PKP130	337	se	se	linguistic	none	_	_	_	_	_	_	_
337-8	PKP130	337	tu	tu	linguistic	none	_	_	_	_	_	_	_
337-9	PKP130	337	vuoi	vuoi	linguistic	none	_	_	_	_	_	_	_
337-10	PKP130	337	stare	stare	linguistic	none	_	_	_	_	_	_	_
337-11	PKP130	337	là	là	linguistic	none	_	_	_	_	_	_	_
337-12	PKP130	337	io	io	linguistic	none	_	_	_	_	_	_	_
337-13	PKP130	337	ti	ti	linguistic	none	_	_	_	_	_	_	_
337-14	PKP130	337	<raggiungo>	raggiungo	linguistic	none	_	End=734.317	_	Slow=0-9	_	_	_
338-0	PKP125	338	m:h	mh	linguistic	none	_	Begin=734.63|End=734.93	0x1	_	_	_	BC
339-0	PKP130	339	e	e	linguistic	none	_	Begin=734.985	_	_	_	_	_
339-1	PKP130	339	rinunciava	rinunciava	linguistic	none	_	_	_	_	_	_	_
339-2	PKP130	339	ovviamente::	ovviamente	linguistic	none	_	_	9x2	_	_	_	_
339-3	PKP130	339	però	però	linguistic	none	_	_	_	_	_	_	_
339-4	PKP130	339	po'	po'	linguistic	none	_	_	_	_	_	_	_
339-5	PKP130	339	che	che	linguistic	none	_	_	_	_	_	_	_
339-6	PKP130	339	fai	fai	linguistic	none	_	_	_	_	_	_	_
339-7	PKP130	339	rinunci	rinunci	linguistic	none	_	_	_	_	_	_	_
339-8	PKP130	339	al	al	linguistic	none	_	_	_	_	_	_	_
339-9	PKP130	339	posto	posto	linguistic	none	_	_	_	_	_	_	_
339-10	PKP130	339	a	a	linguistic	none	_	_	_	_	_	_	_
339-11	PKP130	339	tempo	tempo	linguistic	none	_	_	_	_	_	_	_
339-12	PKP130	339	INDETERMINATO?	indeterminato	linguistic	none	Intonation=Rising|Volume=High	End=738.821	_	_	_	_	_
340-0	PKP130	340	cioè	cioè	linguistic	none	_	Begin=739.408	_	_	_	_	_
340-1	PKP130	340	tu	tu	linguistic	none	_	_	_	_	_	_	_
340-2	PKP130	340	ti	ti	linguistic	none	_	_	_	_	_	_	_
340-3	PKP130	340	puoi	puoi	linguistic	none	_	_	_	_	_	_	_
340-4	PKP130	340	[prendere]	prendere	linguistic	none	_	_	_	_	_	0-8(?)	_
340-5	PKP130	340	un	un	linguistic	none	_	_	_	_	_	_	_
340-6	PKP130	340	anno	anno	linguistic	none	_	_	_	_	_	_	_
340-7	PKP130	340	di	di	linguistic	none	_	_	_	_	_	_	_
340-8	PKP130	340	aspettativa	aspettativa	linguistic	none	_	_	_	_	_	_	_
340-9	PKP130	340	però	però	linguistic	none	_	_	_	_	_	_	_
340-10	PKP130	340	che	che	linguistic	none	_	_	_	_	_	_	_
340-11	PKP130	340	fai	fai	linguistic	none	_	End=741.826	_	_	_	_	_
341-0	PKP125	341	non	non	linguistic	none	_	Begin=744.68	_	_	_	_	_
341-1	PKP125	341	lo	lo	linguistic	none	_	_	_	_	_	_	_
341-2	PKP125	341	so	so	linguistic	none	_	End=745.053	_	_	_	_	_
342-0	PKP125	342	lui	lui	linguistic	none	_	Begin=748.961	_	_	_	_	_
342-1	PKP125	342	dove	dove	linguistic	none	_	_	_	_	_	_	_
342-2	PKP125	342	stava	stava	linguistic	none	_	_	_	_	_	_	_
342-3	PKP125	342	in	in	linguistic	none	_	_	_	_	_	_	_
342-4	PKP125	342	america?	america	linguistic	none	Intonation=Rising	End=750.007	_	_	_	_	_
343-0	PKP130	343	m:h	mh	linguistic	none	_	Begin=750.698	0x1	_	_	_	FP
343-1	PKP130	343	a	a	linguistic	none	_	_	_	_	_	_	_
343-2	PKP130	343	HOUSTON	houston	linguistic	none	Volume=High	End=751.679	_	_	_	_	_
344-0	PKP125	344	m:h	mh	linguistic	none	_	Begin=752.265|End=752.538	0x1	_	_	_	BC
345-0	PKP130	345	m:h	mh	linguistic	none	_	Begin=752.824|End=753.024	0x1	_	_	_	BC
346-0	PKP125	346	nel	nel	linguistic	none	_	Begin=753.092	_	_	_	_	_
346-1	PKP125	346	texas?	texas	linguistic	none	Intonation=Rising	End=753.692	_	_	_	_	_
347-0	PKP130	347	sì:	sì	linguistic	none	_	Begin=753.942|End=754.197	1x1	_	_	_	_
348-0	PKP130	348	nel	nel	linguistic	none	_	Begin=754.355	_	_	_	_	_
348-1	PKP130	348	texas	texas	linguistic	none	_	_	_	_	_	_	_
348-2	PKP130	348	vicino	vicino	linguistic	none	_	_	_	_	_	_	_
348-3	PKP130	348	alla:	alla	linguistic	none	_	_	3x1	_	_	_	_
348-4	PKP130	348	m:h	mh	linguistic	none	_	_	0x1	_	_	_	FP
348-5	PKP130	348	alla	alla	linguistic	none	_	_	_	_	_	_	_
348-6	PKP130	348	nasa	nasa	linguistic	none	_	End=756.828	_	_	_	_	_
349-0	PKP125	349	mh	mh	linguistic	none	_	Begin=758.577|End=758.823	_	_	_	_	BC
350-0	PKP130	350	ma	ma	linguistic	none	_	Begin=759.095	_	_	_	_	_
350-1	PKP130	350	infatti::	infatti	linguistic	none	_	_	6x2	_	_	_	_
350-2	PKP130	350	a	a	linguistic	none	_	_	_	_	_	_	_
350-3	PKP130	350	giorgio:	giorgio	linguistic	none	_	_	6x1	_	_	_	_
350-4	PKP130	350	francesca:	francesca	linguistic	none	_	_	8x1	_	_	_	_
350-5	PKP130	350	la	la	linguistic	none	_	_	_	_	_	_	_
350-6	PKP130	350	prima	prima	linguistic	none	_	_	_	_	_	_	_
350-7	PKP130	350	volta	volta	linguistic	none	_	_	_	_	_	_	_
350-8	PKP130	350	che	che	linguistic	none	_	_	_	_	_	_	_
350-9	PKP130	350	andò	andò	linguistic	none	_	_	_	_	_	_	_
350-10	PKP130	350	là	là	linguistic	none	_	_	_	_	_	_	_
350-11	PKP130	350	disse	disse	linguistic	none	_	_	_	_	_	_	_
350-12	PKP130	350	(dimmi)	dimmi	linguistic	none	_	_	_	_	0-5(0)	_	_
350-13	PKP130	350	che	che	linguistic	none	_	_	_	_	_	_	_
350-14	PKP130	350	difficoltà	difficoltà	linguistic	none	_	_	_	_	_	_	_
350-15	PKP130	350	capire	capire	linguistic	none	_	_	_	_	_	_	_
350-16	PKP130	350	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
350-17	PKP130	350	inglese:	inglese	linguistic	none	_	End=764.532	6x1	_	_	_	_
351-0	PKP130	351	e:h	eh	linguistic	none	_	Begin=764.799	0x1	_	_	_	FP
351-1	PKP130	351	parlato	parlato	linguistic	none	_	_	_	_	_	_	_
351-2	PKP130	351	dai	dai	linguistic	none	_	_	_	_	_	_	_
351-3	PKP130	351	texani	texani	linguistic	none	_	End=766.303	_	_	_	_	_
